[DEBUG] 2020-04-04 20:16:17.462 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-04 20:16:17.465 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-04 20:16:17.470 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-04 20:16:17.557 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-04 20:16:17.560 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-04 20:16:17.754 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-04-04 20:16:17.755 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-04-04 20:16:17.761 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-04 20:16:18.030 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-04 20:16:18.049 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-04 20:16:18.050 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-04-04 20:16:19.332 [main] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@6c9b44bf
[DEBUG] 2020-04-04 20:16:19.353 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from com.jeyblog.entity.Post as generatedAlias0
[DEBUG] 2020-04-04 20:16:19.357 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-04-04 20:16:19.368 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'com'
       |     |  |  |  \-[IDENT] Node: 'jeyblog'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'Post'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2020-04-04 20:16:19.380 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2020-04-04 20:16:19.390 [main] FromElement - FromClause{level=1} : com.jeyblog.entity.Post (generatedAlias0) -> post0_
[DEBUG] 2020-04-04 20:16:19.391 [main] FromReferenceNode - Resolved : generatedAlias0 -> post0_.post_id
[DEBUG] 2020-04-04 20:16:19.393 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2020-04-04 20:16:19.393 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} post0_.post_id ) ( FromClause{level=1} Post post0_ ) )
[DEBUG] 2020-04-04 20:16:19.398 [main] JoinProcessor - Using FROM fragment [Post post0_]
[DEBUG] 2020-04-04 20:16:19.399 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2020-04-04 20:16:19.400 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Post)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'post0_.post_id as post_id1_0_' {alias=generatedAlias0, className=com.jeyblog.entity.Post, tableAlias=post0_}
    |  \-[SQL_TOKEN] SqlFragment: 'post0_.author as author2_0_, post0_.category as category3_0_, post0_.created_at as created_4_0_, post0_.description as descript5_0_, post0_.publication_date as publicat6_0_, post0_.title as title7_0_, post0_.updated_at as updated_8_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[post0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Post post0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=Post,tableAlias=post0_,origin=null,columns={,className=com.jeyblog.entity.Post}}

[DEBUG] 2020-04-04 20:16:19.400 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-04-04 20:16:19.403 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from com.jeyblog.entity.Post as generatedAlias0
[DEBUG] 2020-04-04 20:16:19.404 [main] QueryTranslatorImpl - SQL: select post0_.post_id as post_id1_0_, post0_.author as author2_0_, post0_.category as category3_0_, post0_.created_at as created_4_0_, post0_.description as descript5_0_, post0_.publication_date as publicat6_0_, post0_.title as title7_0_, post0_.updated_at as updated_8_0_ from Post post0_
[DEBUG] 2020-04-04 20:16:19.404 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-04-04 20:16:19.412 [main] SQL - select post0_.post_id as post_id1_0_, post0_.author as author2_0_, post0_.category as category3_0_, post0_.created_at as created_4_0_, post0_.description as descript5_0_, post0_.publication_date as publicat6_0_, post0_.title as title7_0_, post0_.updated_at as updated_8_0_ from Post post0_
[DEBUG] 2020-04-04 20:16:19.454 [main] Loader - Result set row: 0
[DEBUG] 2020-04-04 20:16:19.459 [main] Loader - Result row: EntityKey[com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-04 20:16:19.464 [main] Loader - Result set row: 1
[DEBUG] 2020-04-04 20:16:19.464 [main] Loader - Result row: EntityKey[com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-04 20:16:19.464 [main] Loader - Result set row: 2
[DEBUG] 2020-04-04 20:16:19.464 [main] Loader - Result row: EntityKey[com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-04 20:16:19.465 [main] Loader - Result set row: 3
[DEBUG] 2020-04-04 20:16:19.465 [main] Loader - Result row: EntityKey[com.jeyblog.entity.Post#4]
[DEBUG] 2020-04-04 20:16:19.465 [main] Loader - Result set row: 4
[DEBUG] 2020-04-04 20:16:19.465 [main] Loader - Result row: EntityKey[com.jeyblog.entity.Post#5]
[DEBUG] 2020-04-04 20:16:19.466 [main] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-04 20:16:19.466 [main] TwoPhaseLoad - Processing attribute `author` : value = James
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Processing attribute `category` : value = Education
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Processing attribute `description` : value = Hibernate ORM is concerned with helping your application to achieve persistence.
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Processing attribute `title` : value = How to create a generic Dao
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.467 [main] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Processing attribute `author` : value = Henry
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Processing attribute `category` : value = Education
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.468 [main] TwoPhaseLoad - Processing attribute `description` : value = So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process.
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Processing attribute `title` : value = Hope
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Processing attribute `author` : value = Chantal
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.469 [main] TwoPhaseLoad - Processing attribute `category` : value = Politics
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Processing attribute `description` : value =  In Java terms, we would like the state of (some of) our objects to live beyond the scope of the JVM so that the same state is available later.
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Processing attribute `title` : value = Peace
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#4]
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Processing attribute `author` : value = Nadine
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Processing attribute `category` : value = Social
[DEBUG] 2020-04-04 20:16:19.470 [main] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Processing attribute `description` : value = So what is persistence?
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Processing attribute `title` : value = The happiness
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.471 [main] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.477 [main] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.478 [main] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#4]
[DEBUG] 2020-04-04 20:16:19.483 [main] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#5]
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Processing attribute `author` : value = Ella
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Processing attribute `category` : value = Politics
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Processing attribute `description` : value = Hibernate ORM is concerned with helping your application to achieve persistence.
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Processing attribute `title` : value = Great Dane
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:16:17
[DEBUG] 2020-04-04 20:16:19.491 [main] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-04 20:16:19.492 [main] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#5]
[DEBUG] 2020-04-04 20:16:19.508 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
