[DEBUG] 2020-04-06 09:30:43.582 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-06 09:30:43.586 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-06 09:30:43.591 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-06 09:30:43.661 [http-nio-8080-exec-2] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-06 09:30:43.664 [http-nio-8080-exec-2] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-06 09:30:43.780 [http-nio-8080-exec-2] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-04-06 09:30:43.780 [http-nio-8080-exec-2] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-04-06 09:30:43.802 [http-nio-8080-exec-2] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-06 09:30:44.075 [http-nio-8080-exec-2] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-06 09:30:44.093 [http-nio-8080-exec-2] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-06 09:30:44.094 [http-nio-8080-exec-2] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-04-06 09:30:45.185 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : updatedAt
[DEBUG] 2020-04-06 09:30:45.185 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-04-06 09:30:45.185 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-04-06 09:30:45.185 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(entity=com.jeyblog.entity.Post)
    - Returns
       - EntityReturnImpl(entity=com.jeyblog.entity.Post, querySpaceUid=<gen:0>, path=com.jeyblog.entity.Post)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.jeyblog.entity.Post)
          - SQL table alias mapping - post0_
          - alias suffix - 0_
          - suffixed key columns - {post_id1_0_0_}

[DEBUG] 2020-04-06 09:30:45.185 [http-nio-8080-exec-2] EntityLoader - Static select for entity com.jeyblog.entity.Post [READ]: select post0_.post_id as post_id1_0_0_, post0_.author as author2_0_0_, post0_.category as category3_0_0_, post0_.created_at as created_4_0_0_, post0_.description as descript5_0_0_, post0_.publication_date as publicat6_0_0_, post0_.title as title7_0_0_, post0_.updated_at as updated_8_0_0_ from Post post0_ where post0_.post_id=?
[DEBUG] 2020-04-06 09:30:45.200 [http-nio-8080-exec-2] Loader - Static select for action ACTION_MERGE on entity com.jeyblog.entity.Post: select post0_.post_id as post_id1_0_0_, post0_.author as author2_0_0_, post0_.category as category3_0_0_, post0_.created_at as created_4_0_0_, post0_.description as descript5_0_0_, post0_.publication_date as publicat6_0_0_, post0_.title as title7_0_0_, post0_.updated_at as updated_8_0_0_ from Post post0_ where post0_.post_id=?
[DEBUG] 2020-04-06 09:30:45.201 [http-nio-8080-exec-2] Loader - Static select for action ACTION_REFRESH on entity com.jeyblog.entity.Post: select post0_.post_id as post_id1_0_0_, post0_.author as author2_0_0_, post0_.category as category3_0_0_, post0_.created_at as created_4_0_0_, post0_.description as descript5_0_0_, post0_.publication_date as publicat6_0_0_, post0_.title as title7_0_0_, post0_.updated_at as updated_8_0_0_ from Post post0_ where post0_.post_id=?
[DEBUG] 2020-04-06 09:30:45.230 [http-nio-8080-exec-2] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2020-04-06 09:30:45.230 [http-nio-8080-exec-2] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2020-04-06 09:30:45.230 [http-nio-8080-exec-2] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2020-04-06 09:30:45.241 [http-nio-8080-exec-2] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2020-04-06 09:30:45.241 [http-nio-8080-exec-2] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2020-04-06 09:30:45.242 [http-nio-8080-exec-2] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2020-04-06 09:30:45.242 [http-nio-8080-exec-2] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2020-04-06 09:30:45.243 [http-nio-8080-exec-2] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@604aaab9
[DEBUG] 2020-04-06 09:30:45.245 [http-nio-8080-exec-2] SessionFactoryRegistry - Registering SessionFactory: e1b2e6b9-7596-4c8a-8411-478adf2ed906 (<unnamed>)
[DEBUG] 2020-04-06 09:30:45.245 [http-nio-8080-exec-2] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2020-04-06 09:30:45.310 [http-nio-8080-exec-2] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2020-04-06 09:30:45.342 [http-nio-8080-exec-2] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Post as generatedAlias0
[DEBUG] 2020-04-06 09:30:45.357 [http-nio-8080-exec-2] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@5bc2957e
[DEBUG] 2020-04-06 09:30:45.377 [http-nio-8080-exec-2] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from com.jeyblog.entity.Post as generatedAlias0
[DEBUG] 2020-04-06 09:30:45.381 [http-nio-8080-exec-2] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-04-06 09:30:45.391 [http-nio-8080-exec-2] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'com'
       |     |  |  |  \-[IDENT] Node: 'jeyblog'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'Post'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2020-04-06 09:30:45.409 [http-nio-8080-exec-2] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2020-04-06 09:30:45.423 [http-nio-8080-exec-2] FromElement - FromClause{level=1} : com.jeyblog.entity.Post (generatedAlias0) -> post0_
[DEBUG] 2020-04-06 09:30:45.424 [http-nio-8080-exec-2] FromReferenceNode - Resolved : generatedAlias0 -> post0_.post_id
[DEBUG] 2020-04-06 09:30:45.425 [http-nio-8080-exec-2] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2020-04-06 09:30:45.425 [http-nio-8080-exec-2] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} post0_.post_id ) ( FromClause{level=1} Post post0_ ) )
[DEBUG] 2020-04-06 09:30:45.438 [http-nio-8080-exec-2] JoinProcessor - Using FROM fragment [Post post0_]
[DEBUG] 2020-04-06 09:30:45.438 [http-nio-8080-exec-2] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2020-04-06 09:30:45.439 [http-nio-8080-exec-2] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Post)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'post0_.post_id as post_id1_0_' {alias=generatedAlias0, className=com.jeyblog.entity.Post, tableAlias=post0_}
    |  \-[SQL_TOKEN] SqlFragment: 'post0_.author as author2_0_, post0_.category as category3_0_, post0_.created_at as created_4_0_, post0_.description as descript5_0_, post0_.publication_date as publicat6_0_, post0_.title as title7_0_, post0_.updated_at as updated_8_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[post0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Post post0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=Post,tableAlias=post0_,origin=null,columns={,className=com.jeyblog.entity.Post}}

[DEBUG] 2020-04-06 09:30:45.439 [http-nio-8080-exec-2] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-04-06 09:30:45.444 [http-nio-8080-exec-2] QueryTranslatorImpl - HQL: select generatedAlias0 from com.jeyblog.entity.Post as generatedAlias0
[DEBUG] 2020-04-06 09:30:45.444 [http-nio-8080-exec-2] QueryTranslatorImpl - SQL: select post0_.post_id as post_id1_0_, post0_.author as author2_0_, post0_.category as category3_0_, post0_.created_at as created_4_0_, post0_.description as descript5_0_, post0_.publication_date as publicat6_0_, post0_.title as title7_0_, post0_.updated_at as updated_8_0_ from Post post0_
[DEBUG] 2020-04-06 09:30:45.444 [http-nio-8080-exec-2] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-04-06 09:30:45.458 [http-nio-8080-exec-2] SQL - select post0_.post_id as post_id1_0_, post0_.author as author2_0_, post0_.category as category3_0_, post0_.created_at as created_4_0_, post0_.description as descript5_0_, post0_.publication_date as publicat6_0_, post0_.title as title7_0_, post0_.updated_at as updated_8_0_ from Post post0_
[DEBUG] 2020-04-06 09:30:45.471 [http-nio-8080-exec-2] Loader - Result set row: 0
[DEBUG] 2020-04-06 09:30:45.474 [http-nio-8080-exec-2] Loader - Result row: EntityKey[com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-06 09:30:45.481 [http-nio-8080-exec-2] Loader - Result set row: 1
[DEBUG] 2020-04-06 09:30:45.482 [http-nio-8080-exec-2] Loader - Result row: EntityKey[com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-06 09:30:45.482 [http-nio-8080-exec-2] Loader - Result set row: 2
[DEBUG] 2020-04-06 09:30:45.482 [http-nio-8080-exec-2] Loader - Result row: EntityKey[com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-06 09:30:45.483 [http-nio-8080-exec-2] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `author` : value = James
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `category` : value = Education
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `description` : value = Hibernate ORM is concerned with helping your application to achieve persistence.
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `title` : value = How to create a generic Dao
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.484 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `author` : value = Henry
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `category` : value = Education
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `description` : value = So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process.
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `title` : value = Hibernate
[DEBUG] 2020-04-06 09:30:45.485 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `author` : value = Chantal
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `category` : value = Politics
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `description` : value =  Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet.
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `title` : value = REST API
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:45.486 [http-nio-8080-exec-2] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-06 09:30:45.488 [http-nio-8080-exec-2] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-04-06 09:30:51.973 [http-nio-8080-exec-5] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Post as generatedAlias0
[DEBUG] 2020-04-06 09:30:51.974 [http-nio-8080-exec-5] SQL - select post0_.post_id as post_id1_0_, post0_.author as author2_0_, post0_.category as category3_0_, post0_.created_at as created_4_0_, post0_.description as descript5_0_, post0_.publication_date as publicat6_0_, post0_.title as title7_0_, post0_.updated_at as updated_8_0_ from Post post0_
[DEBUG] 2020-04-06 09:30:51.976 [http-nio-8080-exec-5] Loader - Result set row: 0
[DEBUG] 2020-04-06 09:30:51.976 [http-nio-8080-exec-5] Loader - Result row: EntityKey[com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-06 09:30:51.977 [http-nio-8080-exec-5] Loader - Result set row: 1
[DEBUG] 2020-04-06 09:30:51.977 [http-nio-8080-exec-5] Loader - Result row: EntityKey[com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-06 09:30:51.977 [http-nio-8080-exec-5] Loader - Result set row: 2
[DEBUG] 2020-04-06 09:30:51.977 [http-nio-8080-exec-5] Loader - Result row: EntityKey[com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-06 09:30:51.977 [http-nio-8080-exec-5] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `author` : value = James
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `category` : value = Education
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `description` : value = Hibernate ORM is concerned with helping your application to achieve persistence.
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `title` : value = How to create a generic Dao
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#1]
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `author` : value = Henry
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `category` : value = Education
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `description` : value = So what is persistence? Persistence simply means that we would like our application’s data to outlive the applications process.
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `title` : value = Hibernate
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#2]
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Resolving attributes for [com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `author` : value = Chantal
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`author`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.978 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `category` : value = Politics
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`category`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `createdAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`createdAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `description` : value =  Representational state transfer is a software architectural style that defines a set of constraints to be used for creating Web services. Web services that conform to the REST architectural style, called RESTful Web services, provide interoperability between computer systems on the Internet.
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `pubDate` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`pubDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `title` : value = REST API
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`title`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `updatedAt` : value = 2020-04-04T20:37:40
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`updatedAt`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] TwoPhaseLoad - Done materializing entity [com.jeyblog.entity.Post#3]
[DEBUG] 2020-04-06 09:30:51.979 [http-nio-8080-exec-5] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-04-06 09:31:14.516 [Hibernate Connection Pool Validation Thread] DriverManagerConnectionProviderImpl - Connection pool now considered primed; min-size will be maintained
